"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"RxSzfaBWfgo","2013-09-23T00:20:54.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Kindergartener Gets School Absence Pardon From President","President Obama writes ultimate excuse note to 5-year-old Alanah Poullard's teacher.","https://i.ytimg.com/vi/RxSzfaBWfgo/default.jpg","120","90","https://i.ytimg.com/vi/RxSzfaBWfgo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/RxSzfaBWfgo/hqdefault.jpg","480","360","ABC News","none"
"Zhl9MLno424","2011-05-21T02:30:53.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Parents Are ""Gay Bashed"" In Front of Their Children | What Would You Do? | WWYD | ABC News","Gay parents dining at a restaurant with their children are berated and discriminated against by their waitress. Other customers witness the blatant gay bashing.","https://i.ytimg.com/vi/Zhl9MLno424/default.jpg","120","90","https://i.ytimg.com/vi/Zhl9MLno424/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Zhl9MLno424/hqdefault.jpg","480","360","ABC News","none"
"-TgFz3qmE9U","2013-07-02T01:14:58.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Police Officer Saves a Child From Possible Abduction | ABC World News | ABC News","Police Officer Saves a Child From Possible Abduction at Oklahoma Walmart. The officer intervenes after stranger allegedly snatches child from shopping cart, ...","https://i.ytimg.com/vi/-TgFz3qmE9U/default.jpg","120","90","https://i.ytimg.com/vi/-TgFz3qmE9U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-TgFz3qmE9U/hqdefault.jpg","480","360","ABC News","none"
"pNEmnVdGHok","2016-12-17T08:52:56.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Inside the Day JonBenet Ramsey Was Found Dead: Part 1","The 6-year-old beauty queen was found dead in the family home's basement on the day after Christmas in 1996.","https://i.ytimg.com/vi/pNEmnVdGHok/default.jpg","120","90","https://i.ytimg.com/vi/pNEmnVdGHok/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pNEmnVdGHok/hqdefault.jpg","480","360","ABC News","none"
"_AVa8L1eBd8","2017-07-22T06:48:48.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","College football player's horrific 40 hours of being held hostage, tortured","Niko Kollias tells ESPN ""Outside the Lines"" about his ordeal while on the University of Rochester football team when he was shot and brutally beaten.","https://i.ytimg.com/vi/_AVa8L1eBd8/default.jpg","120","90","https://i.ytimg.com/vi/_AVa8L1eBd8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_AVa8L1eBd8/hqdefault.jpg","480","360","ABC News","none"
"9mKj7fn4mC4","2012-07-05T01:05:56.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Lifeguard Fired for Saving a Man's Life","Company fires Tommy Lopez after he rescues a man outside his patrol zone.","https://i.ytimg.com/vi/9mKj7fn4mC4/default.jpg","120","90","https://i.ytimg.com/vi/9mKj7fn4mC4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9mKj7fn4mC4/hqdefault.jpg","480","360","ABC News","none"
"Flej-73VLW8","2016-12-06T16:12:04.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Edward Snowden Full  Interview on Trump, Petraeus, & Having 'No Regrets'","Edward Snowden Interview on Trump, Petraeus, Having 'No Regrets' | Yahoo Global News Anchor Katie Couric spoke to the fugitive whistleblower who leaked ...","https://i.ytimg.com/vi/Flej-73VLW8/default.jpg","120","90","https://i.ytimg.com/vi/Flej-73VLW8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Flej-73VLW8/hqdefault.jpg","480","360","ABC News","none"
"5l0sR191G2Y","2017-01-05T20:05:23.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","10 Heroic Kids Who Came to the Rescue | ABC News Remix","Inspired by the super twin who saved his brother beneath a fallen dresser - here are 10 kids who came to the rescue to save their friends and family! For more: ...","https://i.ytimg.com/vi/5l0sR191G2Y/default.jpg","120","90","https://i.ytimg.com/vi/5l0sR191G2Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5l0sR191G2Y/hqdefault.jpg","480","360","ABC News","none"
"Fekab9Pu2us","2014-01-12T03:26:42.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Remembering Sam Berns","Sam Berns fought the rare condition that aged him at accelerated speeds passes.","https://i.ytimg.com/vi/Fekab9Pu2us/default.jpg","120","90","https://i.ytimg.com/vi/Fekab9Pu2us/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Fekab9Pu2us/hqdefault.jpg","480","360","ABC News","none"
"6CaP8RmHn34","2017-02-16T08:51:23.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Inside one of world's largest mermaid convention's fin-tastic weekend | ABC News","At NC Mermania, 300 merpeople donned tails, some costing thousands of dollars to socialize and attend seminars on mermaiding. -- SUBSCRIBE to ABC ...","https://i.ytimg.com/vi/6CaP8RmHn34/default.jpg","120","90","https://i.ytimg.com/vi/6CaP8RmHn34/mqdefault.jpg","320","180","https://i.ytimg.com/vi/6CaP8RmHn34/hqdefault.jpg","480","360","ABC News","none"
"skr5g2FxfKE","2018-02-03T09:00:22.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","12-year-old survives being stabbed 19 times by her friends: 20/20 Part 2","Surgeon John Keleman says if one stab wound had cut through Payton's artery, ""she would have had a major heart attack from the amount of bleeding and ...","https://i.ytimg.com/vi/skr5g2FxfKE/default.jpg","120","90","https://i.ytimg.com/vi/skr5g2FxfKE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/skr5g2FxfKE/hqdefault.jpg","480","360","ABC News","none"
"mrjueYEjTw0","2015-08-04T14:32:32.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","One Direction 1D - FULL INTERVIEW | Louis Tomlinson Talks Fatherhood on GMA | Good Morning America","One Direction appears on ""GMA"" to discuss some of their upcoming songs and concerts. One Direction performed ""Drag Me Down"" and ""Story of My Life"" on ...","https://i.ytimg.com/vi/mrjueYEjTw0/default.jpg","120","90","https://i.ytimg.com/vi/mrjueYEjTw0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/mrjueYEjTw0/hqdefault.jpg","480","360","ABC News","none"
"duiNVWE0KH4","2015-10-07T15:25:43.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","12-Year-Old Sneezes 12,000 Times Per Day","Katelyn Thornley's affliction is a medical mystery.","https://i.ytimg.com/vi/duiNVWE0KH4/default.jpg","120","90","https://i.ytimg.com/vi/duiNVWE0KH4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/duiNVWE0KH4/hqdefault.jpg","480","360","ABC News","none"
"ns_UFyzI3uU","2015-12-05T10:02:39.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Camera Records Wife Allegedly Hiring Hit Man to Kill Husband: Part 2","""There's no changing,"" Dalia Dippolito is heard telling an undercover officer. ""I'm positive, like 5000 percent.""","https://i.ytimg.com/vi/ns_UFyzI3uU/default.jpg","120","90","https://i.ytimg.com/vi/ns_UFyzI3uU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ns_UFyzI3uU/hqdefault.jpg","480","360","ABC News","none"
"Q-2Ozkiok4s","2017-02-25T12:50:14.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","The deals the 'Shark Tank' sharks regret never taking: Part 2 | ABC News","Mark Cuban says one deal he regrets not doing was with John Tabis' Bouqs Company. SUBSCRIBE to ABC NEWS: https://www.youtube.com/ABCNews/ Watch ...","https://i.ytimg.com/vi/Q-2Ozkiok4s/default.jpg","120","90","https://i.ytimg.com/vi/Q-2Ozkiok4s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Q-2Ozkiok4s/hqdefault.jpg","480","360","ABC News","none"
"dSZNnz9SM4g","2009-11-28T18:13:24.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Howie Mandel Talks About Living With OCD | 20/20 | ABC News","""Hand rails are my enemy"" says ""Deal or No Deal"" host of obsessive cleanliness. For more, click here: http://abcnews.go.com/2020 SUBSCRIBE for the latest ...","https://i.ytimg.com/vi/dSZNnz9SM4g/default.jpg","120","90","https://i.ytimg.com/vi/dSZNnz9SM4g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/dSZNnz9SM4g/hqdefault.jpg","480","360","ABC News","none"
"dlZs0GMRqT0","2018-06-26T16:55:13.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Meet the youngest US woman sitting on death row (FULL VERSION) | Hidden America [PART 4]","""Hidden America: Nation of Women Behind Bars"" Act 4: Convicted of murder, Emilia Carr, 30, is imprisoned at Lowell Correctional Institution in Ocala, Florida.","https://i.ytimg.com/vi/dlZs0GMRqT0/default.jpg","120","90","https://i.ytimg.com/vi/dlZs0GMRqT0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/dlZs0GMRqT0/hqdefault.jpg","480","360","ABC News","none"
"DCyG7xH9C98","2011-10-29T00:37:23.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Paralyzed Football Player's Comeback","Eric LeGrand will lead Rutgers teammates onto field in wheelchair. For more, click here: ...","https://i.ytimg.com/vi/DCyG7xH9C98/default.jpg","120","90","https://i.ytimg.com/vi/DCyG7xH9C98/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DCyG7xH9C98/hqdefault.jpg","480","360","ABC News","none"
"28n1emEHV7g","2014-08-11T13:29:23.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Sylvester Stallone, Cast Talk 'The Expendables 3'","The action superstars talk about life on set of the upcoming summer blockbuster.","https://i.ytimg.com/vi/28n1emEHV7g/default.jpg","120","90","https://i.ytimg.com/vi/28n1emEHV7g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/28n1emEHV7g/hqdefault.jpg","480","360","ABC News","none"
"bfiFAbMLTwc","2016-10-31T15:24:08.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Twin Gets Upset When She Discovers Sister Is 1 Minute Older","The moment when Alexis McClure realized that her twin sister Ava was one minute older than her has captured the Internet's attention—because it's just so darn ...","https://i.ytimg.com/vi/bfiFAbMLTwc/default.jpg","120","90","https://i.ytimg.com/vi/bfiFAbMLTwc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bfiFAbMLTwc/hqdefault.jpg","480","360","ABC News","none"
"IJapHc7B8Xs","2011-10-15T02:59:53.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Hidden America: Children of the Plains","Robert lives in a crumbling trailer but has Oval Office dreams.","https://i.ytimg.com/vi/IJapHc7B8Xs/default.jpg","120","90","https://i.ytimg.com/vi/IJapHc7B8Xs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/IJapHc7B8Xs/hqdefault.jpg","480","360","ABC News","none"
"ZChoyCwgnkc","2018-07-02T23:57:33.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Boys' soccer team and coach found alive in Thailand cave","They'd been trapped in the cave for 10 days after flash floods quickly ended a fun excursion. WATCH THE FULL EPISODE OF 'WORLD NEWS TONIGHT': ...","https://i.ytimg.com/vi/ZChoyCwgnkc/default.jpg","120","90","https://i.ytimg.com/vi/ZChoyCwgnkc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ZChoyCwgnkc/hqdefault.jpg","480","360","ABC News","none"
"4yGIE8zaPWE","2016-10-19T14:10:55.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Boy Walks in on Burglar Robbing Home [CAUGHT ON TAPE]","The young boy was caught on surveillance video inside his New Jersey home coming face-to-face with an intruder running outside to get a neighbor's help and ...","https://i.ytimg.com/vi/4yGIE8zaPWE/default.jpg","120","90","https://i.ytimg.com/vi/4yGIE8zaPWE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4yGIE8zaPWE/hqdefault.jpg","480","360","ABC News","none"
"l_C90OPyldI","2018-07-03T08:13:10.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Missing soccer team found alive in a cave in Thailand after 10 days","The 12 boys, ranging in age from 11 to 16, and their coach went missing after entering the Tham Luang Nang Non cave for an excursion on June 23.","https://i.ytimg.com/vi/l_C90OPyldI/default.jpg","120","90","https://i.ytimg.com/vi/l_C90OPyldI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/l_C90OPyldI/hqdefault.jpg","480","360","ABC News","none"
"Vx0LwtLl4-M","2012-11-21T05:49:15.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","GW Bridge Painter: Dangerous Jobs","Hanging more than 600 feet above 24 lanes of traffic for these guys is just another day at the office.","https://i.ytimg.com/vi/Vx0LwtLl4-M/default.jpg","120","90","https://i.ytimg.com/vi/Vx0LwtLl4-M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Vx0LwtLl4-M/hqdefault.jpg","480","360","ABC News","none"
"o7LTxoq7wPc","2018-04-28T09:20:26.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","North Korea, South Korea agree to end war, denuclearize the peninsula","The nations signed an armistice when the fighting ended in 1953, but have now agreed to pursue a proper peace agreement.","https://i.ytimg.com/vi/o7LTxoq7wPc/default.jpg","120","90","https://i.ytimg.com/vi/o7LTxoq7wPc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/o7LTxoq7wPc/hqdefault.jpg","480","360","ABC News","none"
"NFvU5AGs02U","2018-06-17T16:26:47.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Doctor caught on camera laughing and cursing at a patient","The patient says the doctor accused him of going to the hospital in hopes of getting narcotics.","https://i.ytimg.com/vi/NFvU5AGs02U/default.jpg","120","90","https://i.ytimg.com/vi/NFvU5AGs02U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NFvU5AGs02U/hqdefault.jpg","480","360","ABC News","none"
"XQZzJpRWFCY","2014-09-27T08:50:43.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Slender Man Stabbing Survivor's Remarkable Recovery | Nightline | ABC News","For the first time, the Leutners talk about the horrific day their 12-year-old daughter was stabbed 19 times., and how she is recovering from the traumatic injuries.","https://i.ytimg.com/vi/XQZzJpRWFCY/default.jpg","120","90","https://i.ytimg.com/vi/XQZzJpRWFCY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XQZzJpRWFCY/hqdefault.jpg","480","360","ABC News","none"
"t3PA37erNYw","2017-01-06T09:03:32.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Why the Menendez Brothers Say They Killed Their Parents: Part 1","The brothers shot and killed their parents, Jose and Kitty Menendez, at the family's Beverly Hills home in August 1989.","https://i.ytimg.com/vi/t3PA37erNYw/default.jpg","120","90","https://i.ytimg.com/vi/t3PA37erNYw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/t3PA37erNYw/hqdefault.jpg","480","360","ABC News","none"
"pTMRYbhPbZE","2011-03-02T18:28:14.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Charlie Sheen: In His Own Words","Charlie Sheen opens up to Andrea Canning on his headline-grabbing life. Watch the full episode on ABC: http://bit.ly/jMrzio Like us on Facebook: ...","https://i.ytimg.com/vi/pTMRYbhPbZE/default.jpg","120","90","https://i.ytimg.com/vi/pTMRYbhPbZE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pTMRYbhPbZE/hqdefault.jpg","480","360","ABC News","none"
"uarB8H6Bjm8","2015-06-29T15:55:36.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Avril Lavigne Opens Up About Her Struggle With Lyme Disease | Good Morning America | ABC News","Singer Avril Lavigne said she's seeing progress in her treatment for Lyme disease, which struck her last year while she was on tour. The Canadian singer ...","https://i.ytimg.com/vi/uarB8H6Bjm8/default.jpg","120","90","https://i.ytimg.com/vi/uarB8H6Bjm8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/uarB8H6Bjm8/hqdefault.jpg","480","360","ABC News","none"
"kovGM1ZrCck","2012-02-12T07:00:07.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Whitney Houston 'Crack is Whack' Clip From 2002 Diane Sawyer Interview","The Legendary singer's 2002 interview with Diane Sawyer For more information, click here: ...","https://i.ytimg.com/vi/kovGM1ZrCck/default.jpg","120","90","https://i.ytimg.com/vi/kovGM1ZrCck/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kovGM1ZrCck/hqdefault.jpg","480","360","ABC News","none"
"4Hm29CFognE","2013-12-05T01:47:09.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Hidden America: Diane Sawyer Revisits a School at Risk Called Strawberry Mansion High","Principal tries to instill hope in the students.","https://i.ytimg.com/vi/4Hm29CFognE/default.jpg","120","90","https://i.ytimg.com/vi/4Hm29CFognE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4Hm29CFognE/hqdefault.jpg","480","360","ABC News","none"
"ddiAKxlBcf0","2015-06-20T10:11:44.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Wolfpack Teen Locked in Apartment for Years Makes First Trip Outside Alone | 20/20 | ABC News","Part 2: ""I just thought: 'I've got to do it today. It's now or never,'"" Mukunda Angulo said. SUBSCRIBE for the latest news and updates from ABC News ...","https://i.ytimg.com/vi/ddiAKxlBcf0/default.jpg","120","90","https://i.ytimg.com/vi/ddiAKxlBcf0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ddiAKxlBcf0/hqdefault.jpg","480","360","ABC News","none"
"2BsRw8wFjyI","2013-12-05T10:16:36.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","At Strawberry Mansion High, There's Fear, Hope","Diane Sawyer spent months inside one of the country's most dangerous schools.","https://i.ytimg.com/vi/2BsRw8wFjyI/default.jpg","120","90","https://i.ytimg.com/vi/2BsRw8wFjyI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2BsRw8wFjyI/hqdefault.jpg","480","360","ABC News","none"
"CnLU_v33LJY","2018-03-20T07:00:43.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","'Midnight Sun' star Bella Thorne on showing the world who she really is","The former Disney Channel star opens up about her experiences growing up and using her platform to help others embrace their true selves.","https://i.ytimg.com/vi/CnLU_v33LJY/default.jpg","120","90","https://i.ytimg.com/vi/CnLU_v33LJY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/CnLU_v33LJY/hqdefault.jpg","480","360","ABC News","none"
"vAJEhRo-TSw","2018-06-14T20:17:30.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","'Won't You Be My Neighbor' asks if we need Mister Rogers now more than ever","A new documentary retraces the 34-year-long run of ""Mister Rogers' Neighborhood"" and the story of Fred Rogers, the man behind the beloved children's TV ...","https://i.ytimg.com/vi/vAJEhRo-TSw/default.jpg","120","90","https://i.ytimg.com/vi/vAJEhRo-TSw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/vAJEhRo-TSw/hqdefault.jpg","480","360","ABC News","none"
"k9w-RuAD55M","2013-08-12T16:06:10.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Diamond Mining in Arkansas: 12-Year-Old Finds 5.16-Carat Diamond at Arkansas' Crater of Diamonds","Diamond found by Michael Dettlaff in Arkansas' Crater of Diamonds may be worth thousands of dollars. For more on this story, click here: ...","https://i.ytimg.com/vi/k9w-RuAD55M/default.jpg","120","90","https://i.ytimg.com/vi/k9w-RuAD55M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/k9w-RuAD55M/hqdefault.jpg","480","360","ABC News","none"
"RSLOj9zlYH0","2015-06-17T18:36:44.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","How Ryan Sheckler Went From Skateboarding Prodigy to Celebrity | Nightline |ABC News","X-Games competitor Ryan Sheckler first rode a skateboard as a toddler and has built an empire around the sport. Sheckler sat down with Nightline, in this ...","https://i.ytimg.com/vi/RSLOj9zlYH0/default.jpg","120","90","https://i.ytimg.com/vi/RSLOj9zlYH0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/RSLOj9zlYH0/hqdefault.jpg","480","360","ABC News","none"
"5ZwgTv9w1aE","2017-08-05T09:50:23.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","What happened in the Massachusetts suicide texting case","Michelle Carter was 17 when she was Conrad Roy III's girlfriend and sent him texts urging him to commit suicide.","https://i.ytimg.com/vi/5ZwgTv9w1aE/default.jpg","120","90","https://i.ytimg.com/vi/5ZwgTv9w1aE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5ZwgTv9w1aE/hqdefault.jpg","480","360","ABC News","none"
"lygigiCJu2o","2015-10-13T08:17:18.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","19-Year-Old Fights to Be Taken Off Sex Offender Registry","Zach Anderson had consensual sex with a girl he met on a dating app who told him she was 17, but she was just 14.","https://i.ytimg.com/vi/lygigiCJu2o/default.jpg","120","90","https://i.ytimg.com/vi/lygigiCJu2o/mqdefault.jpg","320","180","https://i.ytimg.com/vi/lygigiCJu2o/hqdefault.jpg","480","360","ABC News","none"
"4dElrIX7tUI","2017-06-13T08:59:03.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Man in prison for 17 years set free after his lookalike is found | ABC News","Richard Jones had been charged with aggravated robbery in Kansas City, Kansas, nearly 20 years ago. -- SUBSCRIBE to ABC NEWS: ...","https://i.ytimg.com/vi/4dElrIX7tUI/default.jpg","120","90","https://i.ytimg.com/vi/4dElrIX7tUI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4dElrIX7tUI/hqdefault.jpg","480","360","ABC News","none"
"5DxfdANEv04","2016-09-15T07:24:53.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Kentucky High School's Natural Hair Ban Sparks National Debate","Many parents and students said Butler High's original dress policy with specific rules about hair grooming discriminated against African Americans.","https://i.ytimg.com/vi/5DxfdANEv04/default.jpg","120","90","https://i.ytimg.com/vi/5DxfdANEv04/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5DxfdANEv04/hqdefault.jpg","480","360","ABC News","none"
